"Plot","TreeID","Species","Sector","Year","Status","DBH","Height","Comments","Conk","BlindConk","Scar","Fork.Crook","Frost.Crack","Mistletoe","R.Branch","DBT","Crown.Class","L.Crown"
"20","123","Bl","3","2009","Live",12.1,,"Live",,,1,4,,,,,,8
"20","123","Bl","3","2019","Live",13.8,,,,,1,4,,,,,,8
"20","125","Bl","4","1994","Live",8.7,,,,,,3,,,,,,6
"20","125","Bl","4","1997","Live",9.1,,,,,,3,,,,,,6
"20","125","Bl","4","2009","Live",11,,"Live",,,,3,,,,,,6
"20","125","Bl","4","2019","Live",12.4,,"live but severe sweep",,,,3,,,,,,6
"20","133","Bl","4","1997","Live",7.9,,,,,,,,,,,,7
"20","133","Bl","4","2009","Live",8.9,,"Live",,,,,,,,,,7
"20","133","Bl","4","2019","Live",9.2,,,,,,,,,,,,7
"20","134","Bl","4","1992","Live",10.4,,,,,,,,,,,,8
"20","134","Bl","4","1994","Live",11.3,,,,,,,,,,,,8
"20","134","Bl","4","1997","Live",12.1,,,,,,,,,,,,8
"20","134","Bl","4","2009","Live",14.6,,"Live",,,,,,,,,,8
"20","134","Bl","4","2019","Live",16.5,,,,,,,,,,,,8
"20","356","Bl","1","1992","Live",13,,,,,,,,,,,,7
"20","356","Bl","1","1994","Live",13.8,,,,,,,,,,,,7
"20","356","Bl","1","1997","Live",15,,,,,,,,,,,,7
"20","356","Bl","1","2009","Live",19.5,,"Live",,,,,,,,,,7
"20","356","Bl","1","2019","Live",23,18,,,,,,,,,,,7
"20","357","Bl","1","1992","Live",16,,,,,,,,,,,,6
"20","357","Bl","1","1994","Live",16.6,,,,,,,,,,,,6
"20","357","Bl","1","1997","Live",17.3,,,,,,,,,,,,6
"20","357","Bl","1","2009","Live",21,,"Live",,,,,,,,,,6
"20","357","Bl","1","2019","Live",25.2,19.5,,,,,,,,,,,6
"20","358","Sx","1","1992","Live",20.3,17.8,,,,,,,,,,,6
"20","358","Sx","1","1994","Live",21.3,17.5,,,,,,,,,,,6
"20","358","Sx","1","1997","Live",23.9,17.9,,,,,,,,,,,6
"20","358","Sx","1","2009","Live",29.1,,"Live",,,,,,,,,,6
"20","358","Sx","1","2019","Live",32.7,21.2,,,,,,,,,,,6
"20","360","Bl","1","1992","Live",14.5,,,,,,,,,,,,6
"20","360","Bl","1","1994","Live",15.8,,,,,,,,,,,,6
"20","360","Bl","1","1997","Live",17.1,,"tag at 1.1m",,,,,,,,,,6
"20","360","Bl","1","2009","Live",21.4,,"Live",,,,,,,,,,6
"20","360","Bl","1","2019","Live",23.3,19.5,,,,,,,,,,,6
"20","361","Bl","1","1992","Live",26.8,,"Natural",,,,,,,,,,6
"20","361","Bl","1","1994","Live",27.6,,,,,,,,,,,,6
"20","361","Bl","1","1997","Live",29,,"tag at 1.0m",,,,,,,,,,6
"20","361","Bl","1","2009","Live",32.5,,"Live",,,,,,,,,,6
"20","361","Bl","1","2019","Live",34.5,24.5,,,,,,,,,,,6
"20","362","Bl","2","1992","Live",16.8,,,,,,,,,,,,5
"20","362","Bl","2","1994","Live",17.4,,,,,,,,,,,,5
"20","362","Bl","2","1997","Live",18.6,17.6,"tag at 1.0, new measure",,,,,,,,,,5
"20","362","Bl","2","2009","Live",25,,"Live",,,,,,,,,,5
"20","362","Bl","2","2019","Live",29.5,20.6,,,,,,,,,,,5
"20","363","Sx","3","1992","Live",42.4,,,,,,,,,,,,8
"20","363","Sx","3","1994","Live",43,,,,,,,,,,,,8
"20","363","Sx","3","1997","Live",44,,,,,,,,,,,,8
"20","363","Sx","3","2009","Live",48,,"Live",,,,,,,,,,8
"20","363","Sx","3","2019","Live",51.2,31.5,,,,,,,,,,,8
"20","364","Bl","3","1992","Live",19.6,,,,,,2,,,,,,8
"20","364","Bl","3","1994","Live",20.7,,,,,,2,,,,,,8
"20","364","Bl","3","1997","Live",22.1,,,,,,2,,,,,,8
"20","364","Bl","3","2009","Live",24.3,,"Live",,,,2,,,,,,8
"20","364","Bl","3","2019","Live",25.4,19.6,,,,,2,,,,,,8
"20","365","Bl","3","1992","Live",14.4,,,,,,,,,,,,6
"20","365","Bl","3","1994","Live",14.8,,,,,,,,,,,,6
"20","365","Bl","3","1997","Live",15.4,,"tag at 1.2m",,,,,,,,,,6
"20","365","Bl","3","2009","Live",17.5,,"Live",,,,,,,,,,6
"20","365","Bl","3","2019","Live",18.8,,,,,,,,,,,,6
"20","366","Bl","3","1992","Live",12.1,,"Spike1",,,,,,,,,,7
"20","366","Bl","3","1994","Live",12.7,,,,,,,,,,,,7
"20","366","Bl","3","1997","Live",13.4,,,,,,,,,,,,7
"20","366","Bl","3","2009","Live",15.8,,"Live",,,,,,,,,,7
"20","366","Bl","3","2019","Live",17.7,,,,,,,,,,,,7
"20","367","Bl","3","1992","Live",8.2,,,,,,3,,,,,,7
"20","367","Bl","3","1994","Live",8.7,,,,,,3,,,,,,7
"20","367","Bl","3","1997","Live",9.4,,"tag at 1.1m",,,,3,,,,,,7
"20","367","Bl","3","2009","Live",12,,"Live",,,,3,,,,,,7
"20","367","Bl","3","2019","Live",13.4,,,,,,3,,,,,,7
"20","368","Bl","3","2009","Live",9.4,,"Live",,,,3,,,,,,8
"20","368","Bl","3","2019","Live",11.2,7.8,,,,,3,,,,,,8
"20","369","Bl","3","1992","Live",13.9,,,,,1,,,,,,,8
"20","369","Bl","3","1994","Live",14.9,,,,,1,,,,,,,8
"20","369","Bl","3","1997","Live",16.7,,,,,1,,,,,,,8
"20","369","Bl","3","2009","Live",20,,"Live",,,1,,,,,,,8
"20","369","Bl","3","2019","Live",21.5,16.5,,,,1,,,,,,,8
"20","370","Bl","3","1992","Live",18.8,,,,,,,,,,,,8
"20","370","Bl","3","1994","Live",19,,,,,,,,,,,,8
"20","370","Bl","3","1997","Live",19.7,,,,,,,,,,,,8
"20","370","Bl","3","2009","Live",21.8,,"Live",,,,,,,,,,8
"20","370","Bl","3","2019","Live",23.7,13.3,,,,,,,,,,,8
"20","371","Bl","3","1992","Live",24.3,,,,,,1,,,,,,8
"20","371","Bl","3","1994","Live",25.9,,,,,,1,,,,,,8
"20","371","Bl","3","1997","Live",27.5,,,,,,1,,,,,,8
"20","371","Bl","3","2009","Live",32.5,,"Live",,,,1,,,,,,8
"20","371","Bl","3","2019","Live",35.3,16.5,,,,,1,,,,,,8
"20","372","Bl","3","1992","Live",15.2,,"LG, LS -1",,,1,3,,,,,,9
"20","372","Bl","3","1994","Live",17.4,,,,,1,3,,,,,,9
"20","372","Bl","3","1997","Live",19.5,,,,,1,3,,,,,,9
"20","372","Bl","3","2009","Live",26.3,,"Live",,,1,3,,,,,,9
"20","372","Bl","3","2019","Live",31.1,18.5,,,,1,3,,,,,,9
"20","373","Bl","4","1992","Live",12.1,,"Spike1",,,,1,,,,,,8
"20","373","Bl","4","1994","Live",15.6,,,,,,1,,,,,,8
"20","373","Bl","4","1997","Live",16.6,,"tag at 1.6m",,,,1,,,,,,8
"20","373","Bl","4","2009","Live",20.1,,"Live",,,,1,,,,,,8
"20","373","Bl","4","2019","Live",22.7,18.2,,,,,1,,,,,,8
"20","374","Bl","4","1992","Live",13.2,,,,,,,,,,,,8
"20","374","Bl","4","1994","Live",14.5,,,,,,,,,,,,8
"20","374","Bl","4","1997","Live",15.4,,"tag at 1.4",,,,,,,,,,8
"20","374","Bl","4","2009","Live",18.3,,"Live",,,,,,,,,,8
"20","374","Bl","4","2019","Live",21,16.6,,,,,,,,,,,8
"20","375","Bl","4","1992","Live",16.5,,"Spike1",,,1,,,,,,,8
"20","375","Bl","4","1994","Live",17.7,,,,,1,,,,,,,8
"20","375","Bl","4","1997","Live",19.1,,"tag at 1.1m",,,1,,,,,,,8
"20","375","Bl","4","2009","Live",23.2,,"Live",,,1,,,,,,,8
"20","375","Bl","4","2019","Live",25.5,18.2,,,,1,,,,,,,8
"20","376","Sx","4","1992","Live",48.2,31,,,,,,,,,,,6
"20","376","Sx","4","1994","Live",50.6,30.6,,,,,,,,,,,6
"20","376","Sx","4","1997","Live",51.8,,,,,,,,,,,,6
"20","376","Sx","4","2009","Live",56,,"Live",,,,,,,,,,6
"20","376","Sx","4","2019","Live",59.4,31.9,,,,,,,,,,,6
"20","377","Bl","4","1992","Live",19.3,,"Spike1",,,,,,,,,,7
"20","377","Bl","4","1994","Live",21.1,,,,,,,,,,,,7
"20","377","Bl","4","1997","Live",21.6,,,,,,,,,,,,7
"20","377","Bl","4","2009","Live",25.5,,"Live",,,,,,,,,,7
"20","377","Bl","4","2019","Live",28.3,19.9,,,,,,,,,,,7
"20","378","Bl","4","1992","Live",14.7,,"Spike1",,,,4,,,,,,7
"20","378","Bl","4","1994","Live",16,,,,,,4,,,,,,7
"20","378","Bl","4","1997","Live",17.3,,"tag at 1.1m",,,,4,,,,,,7
"20","378","Bl","4","2009","Live",23.1,,"Live",,,,4,,,,,,7
"20","378","Bl","4","2019","Live",26.5,15.8,,,,,4,,,,,,7
"20","379","Bl","4","1992","Live",11.7,,,,,,,,,,,,7
"20","379","Bl","4","1994","Live",12.8,,,,,,,,,,,,7
"20","379","Bl","4","1997","Live",13.9,,,,,,,,,,,,7
"20","379","Bl","4","2009","Live",18,,"Live",,,,,,,,,,7
"20","379","Bl","4","2019","Live",21.3,16.5,,,,,,,,,,,7
"20","380","Bl","4","1992","Live",13.4,,,,,,,,,,,,8
"20","380","Bl","4","1994","Live",14.3,,,,,,,,,,,,8
"20","380","Bl","4","1997","Live",15.3,,,,,,,,,,,,8
"20","380","Bl","4","2009","Live",18.6,,"Live - Red needles at branch tips",,,,,,,,,,8
"20","380","Bl","4","2019","Live",20.8,19.2,,,,,,,,,,,8
"20","401","Bl","2","1992","Live",18.1,,"Natural; old scar",,,,2,,,,,,6
"20","401","Bl","2","1994","Live",21,,,,,,2,,,,,,6
"20","401","Bl","2","1997","Live",21.8,,"dead",,,,2,,,,,,6
"20","401","Bl","2","2009","Live",24.6,,"Live - Not Dead",,,,2,,,,,,6
"20","401","Bl","2","2019","Live",26.8,21.3,,,,,2,,,,,,6
"20","402","Bl","2","1992","Live",7.6,,"Lean",,,,3,,,,,,5
"20","402","Bl","2","1994","Live",8.1,,,,,,3,,,,,,5
"20","402","Bl","2","1997","Live",8.3,,,,,,3,,,,,,5
"20","402","Bl","2","2009","Live",9.8,,"Live",,,,3,,,,,,5
"20","402","Bl","2","2019","Dead",10,,"dead stand 2019",,,,3,,,,,,5
"20","403","Bl","2","1992","Live",14.3,,,,,,,,,,,,6
"20","403","Bl","2","1994","Live",14.7,,,,,,,,,,,,6
"20","403","Bl","2","1997","Dead",15.1,,"snapped at 6.0m, red 1996",,,,,,,,,,6
"20","405","Bl","2","1992","Live",8.1,7.4,,,,,,,,,,,7
"20","405","Bl","2","1994","Live",8.4,8,,,,,,,,,,,7
"20","405","Bl","2","1997","Live",9,8.3,,,,,,,,,,,7
"20","405","Bl","2","2009","Live",11.9,,"Live - Needles Red at Branch Tips",,,,,,,,,,7
"20","405","Bl","2","2019","Live",14.1,12.3,,,,,,,,,,,7
"20","406","Bl","2","1992","Live",20.6,,"LS -1",,,,,,,,,,6
"20","406","Bl","2","1994","Live",25.2,,,,,,,,,,,,6
"20","406","Bl","2","1997","Live",26.1,,,,,,,,,,,,6
"20","406","Bl","2","2009","Live",28.1,,"Live",,,,,,,,,,6
"20","406","Bl","2","2019","Live",29.2,22.5,,,,,,,,,,,6
"20","409","Bl","2","1992","Live",9,,"Spike3",,,,3,,,,,,3
"20","409","Bl","2","1994","Live",9.4,,,,,,3,,,,,,3
"20","409","Bl","2","1997","Live",9.5,,,,,,3,,,,,,3
"20","409","Bl","2","2009","Live",10.6,,"Live - Top Broken",,,,3,,,,,,3
"20","409","Bl","2","2019","Live",11.4,,,,,,3,,,,,,3
"20","411","Bl","2","1992","Live",8,,,,,,3,,,,,,5
"20","411","Bl","2","1994","Live",8,,,,,,3,,,,,,5
"20","411","Bl","2","1997","Live",8,,,,,,3,,,,,,5
"20","411","Bl","2","2009","Live",8.1,,"Live",,,,3,,,,,,5
"20","411","Bl","2","2019","Dead",8.1,,,,,,3,,,,,,5
"20","415","Bl","2","1992","Live",21.2,,,,,,,,,,,,7
"20","415","Bl","2","1994","Live",21.8,,,,,,,,,,,,7
"20","415","Bl","2","1997","Live",22.5,,"tag at 1.2",,,,,,,,,,7
"20","415","Bl","2","2009","Live",24.9,,"Live",,,,,,,,,,7
"20","415","Bl","2","2019","Live",26.5,19.3,,,,,,,,,,,7
"20","417","Bl","2","1992","Live",9.8,,,,,,,,,,,,8
"20","417","Bl","2","1994","Live",10.2,,,,,,,,,,,,8
"20","417","Bl","2","1997","Live",10.5,,,,,,,,,,,,8
"20","417","Bl","2","2009","Live",12,,"Live",,,,,,,,,,8
"20","417","Bl","2","2019","Live",13,,"live, dead top",,,,,,,,,,8
"20","73","Bl","1","1992","Live",7.5,,"natural",,,,,,,,,,3
"20","73","Bl","1","1994","Live",7.6,,,,,,,,,,,,3
"20","73","Bl","1","1997","Live",8,,"tag at 1.1m",,,,,,,,,,3
"20","73","Bl","1","2009","Live",10,,"Live",,,,,,,,,,3
"20","73","Bl","1","2019","Dead",10,,"dead down",,,,,,,,,,3
"20","74","Bl","1","1992","Live",11.1,,,,,,3,,,,,,6
"20","74","Bl","1","1994","Live",11.1,,,,,,3,,,,,,6
"20","74","Bl","1","1997","Live",11.5,,"tag at .96m",,,,3,,,,,,6
"20","74","Bl","1","2009","Live",13.9,,"Live",,,,3,,,,,,6
"20","74","Bl","1","2019","Live",15.4,,,,,,3,,,,,,6
"20","77","Bl","1","1992","Live",9.8,7.4,,,,,,,,,,,5
"20","77","Bl","1","1994","Live",10.2,7.8,,,,,,,,,,,5
"20","77","Bl","1","1997","Live",11.2,8.6,"tag at 1.2m",,,,,,,,,,5
"20","77","Bl","1","2009","Live",13.4,,"Live",,,,,,,,,,5
"20","77","Bl","1","2019","Live",14.6,12.3,,,,,,,,,,,5
"20","78","Bl","1","1992","Live",13.4,,,,,,,,,,,,5
"20","78","Bl","1","1994","Live",13.6,,,,,,,,,,,,5
"20","78","Bl","1","1997","Live",13.9,,"tag at 1.0m",,,,,,,,,,5
"20","78","Bl","1","2009","Live",15.3,,"Live",,,,,,,,,,5
"20","78","Bl","1","2019","Live",16.3,,,,,,,,,,,,5
"20","80","Bl","1","1992","Live",8.6,,"Sweep",,,,3,,,,,,4
"20","80","Bl","1","1994","Live",8.9,,,,,,3,,,,,,4
"20","80","Bl","1","1997","Live",9.5,,,,,,3,,,,,,4
"20","80","Bl","1","2009","Live",11.3,,"Live",,,,3,,,,,,4
"20","80","Bl","1","2019","Live",12.8,13.2,,,,,3,,,,,,4
"20","81","Bl","1","1992","Live",15.3,,,,,,,,,,,,4
"20","81","Bl","1","1994","Live",15.5,,,,,,,,,,,,4
"20","81","Bl","1","1997","Live",15.9,14.4,"tag at 1.2m",,,,,,,,,,4
"20","81","Bl","1","2009","Live",16.7,,"Live",,,,,,,,,,4
"20","81","Bl","1","2019","Dead",16.7,,"poor vigor",,,,,,,,,,4
"20","82","Bl","1","1992","Live",8.3,,,,,,3,,,,,,4
"20","82","Bl","1","1994","Live",8.3,,,,,,3,,,,,,4
"20","82","Bl","1","1997","Live",8.9,,"leaning at 70 degrees, toppled",,,,3,,,,,,4
"20","82","Bl","1","2009","Dead",8.9,,"Missing",,,,3,,,,,,4
"20","83","Bl","1","1992","Live",11.3,,,,,,,,,,,,3
"20","83","Bl","1","1994","Live",11.4,,,,,,,,,,,,3
"20","83","Bl","1","1997","Live",11.9,,,,,,,,,,,,3
"20","83","Bl","1","2009","Live",14.4,,"Live",,,,,,,,,,3
"20","83","Bl","1","2019","Live",16.4,,,,,,,,,,,,3
"20","84","Bl","1","1992","Live",13.8,,,,,,,,,,,,3
"20","84","Bl","1","1994","Live",13.8,,,,,,,,,,,,3
"20","84","Bl","1","1997","Live",14,,,,,,,,,,,,3
"20","84","Bl","1","2009","Dead",14,,"Standing - Snapped",,,,,,,,,,3
"20","849","Bl","2","2019","Live",7.5,6.4,,,,,,,,,3,,5
"20","850","Sx",,"2019","Live",9.6,,,,,,,,,,,,
"20","851","Bl",,"2019","Live",8.1,7.2,,,,,,,,,,,
"20","852","Sx",,"2019","Live",10,9.7,,,,,,,,,,,
"20","86","Bl","1","1992","Live",14.8,,"Spike3",,,,3,,,,,,5
"20","86","Bl","1","1994","Live",15.3,,,,,,3,,,,,,5
"20","86","Bl","1","1997","Live",16.1,,"tag at 1.1m",,,,3,,,,,,5
"20","86","Bl","1","2009","Live",19.5,,"Live",,,,3,,,,,,5
"20","86","Bl","1","2019","Live",22.1,17.6,"live/broken top",,,,3,,,,,,5
"20","87","Bl","1","1997","Live",7.5,,,,,,,,,,,,5
"20","87","Bl","1","2009","Live",8,,"Live",,,,,,,,,,5
"20","87","Bl","1","2019","Live",8.2,,"live/broken top",,,,,,,,,,5
"20","88","Bl","1","1992","Live",7.6,,,,,,2,,,,2,,7
"20","88","Bl","1","1994","Live",7.7,,,,,,2,,,,2,,7
"20","88","Bl","1","1997","Live",8.4,,"tag at 1.4m",,,,2,,,,2,,7
"20","88","Bl","1","2009","Live",11.4,,"Live",,,,2,,,,2,,7
"20","88","Bl","1","2019","Live",12.6,,,,,,2,,,,2,,7
"20","89","Bl","1","2009","Live",8,,"Live",,,,,,,,3,,6
"20","89","Bl","1","2019","Live",9.4,,,,,,,,,,3,,6
"20","91","Bl","1","1992","Live",7.8,,,,,,3,,,,,,4
"20","91","Bl","1","1994","Live",7.9,,,,,,3,,,,,,4
"20","91","Bl","1","1997","Live",8.3,,,,,,3,,,,,,4
"20","91","Bl","1","2009","Live",9.3,,"Live",,,,3,,,,,,4
"20","91","Bl","1","2019","Live",9.8,,,,,,3,,,,,,4
"20","99","Bl","1","1992","Live",18.3,,,,,1,,,,,,,5
"20","99","Bl","1","1994","Live",18.6,,,,,1,,,,,,,5
"20","99","Bl","1","1997","Live",19.3,,,,,1,,,,,,,5
"20","99","Bl","1","2009","Live",20.6,,"Live",,,1,,,,,,,5
"20","99","Bl","1","2019","Live",21.4,15,,,,1,,,,,,,5
"24","32","Sx","1","2009","Live",11.1,,"Live",,,,,,,,,,
"24","32","Sx","1","2019","Dead",11.1,,"dead down",,,,,,,,,,
"24","701","Bl",,"2019","Live",11.5,,,,,,,,,,,,
"24","702","Sx",,"2019","Live",12.7,11.5,,,,,,,,,,,
"24","703","Bl",,"2019","Live",11.6,8.1,,,,,,,,,,,
"24","704","Sx",,"2019","Live",11.2,,,,,,,,,,,,
"24","705","Sx",,"2019","Live",8.9,,,,,,,,,,,,
"24","75","Sx","1","1992","Live",20.3,11.3,"Natural",,,,,,,,,,7
"24","75","Sx","1","1994","Live",23.4,13.7,,,,,,,,,,,7
"24","75","Sx","1","1997","Live",27,15.1,,,,,,,,,,,7
"24","75","Sx","1","2009","Live",37.7,,"Live - Tag grown over",,,,,,,,,,7
"24","75","Sx","1","2019","Live",44.3,22.8,,,,,,,,,,,7
"24","76","Bl","1","1992","Live",35.9,18.2,,,,,,,,,,,8
"24","76","Bl","1","1994","Live",36.7,19.8,,,,,,,,,,,8
"24","76","Bl","1","1997","Live",37.5,21.1,,,,,,,,,,,8
"24","76","Bl","1","2009","Live",43,,"Live - Growing on Rock",,,,,,,,,,8
"24","76","Bl","1","2019","Live",45.5,22.3,,,,,,,,,,,8
"24","77","Bl","1","1992","Live",11.9,9.2,,,,,3,,,,,,4
"24","77","Bl","1","1994","Live",12.6,9.9,,,,,3,,,,,,4
"24","77","Bl","1","1997","Live",13.6,10.6,,,,,3,,,,,,4
"24","77","Bl","1","2009","Live",17.8,,"Live - sweep",,,,3,,,,,,4
"24","77","Bl","1","2019","Live",21.7,13.9,,,,,3,,,,,,4
"24","78","Sx","1","2009","Live",14,,"Live",,,,3,,,,,,3
"24","78","Sx","1","2019","Live",17.2,,"top swapped at 4.5 m",,,,3,,,,,,3
"24","79","Sx","1","1997","Live",7.9,,,,,,5,,,,,,6
"24","79","Sx","1","2009","Live",12.5,,"Live",,,,5,,,,,,6
"24","79","Sx","1","2019","Live",13.8,,,,,,5,,,,,,6
"24","80","Sx","1","2009","Live",13.2,,"Live",,,,,,,,,,6
"24","80","Sx","1","2019","Live",18.8,15.6,,,,,,,,,,,6
"24","81","Sx",,"2019","Live",15.1,11.5,"ADDED 2019",,,,,,,,,,
"24","82","Sx",,"2019","Live",16.7,,"ADDED 2019",,,,,,,,,,
"24","83","Sx",,"2019","Live",19.2,,"ADDED 2019",,,,,,,,,,
"24","84","Bl",,"2019","Live",16.8,10.7,"ADDED 2019",,,,,,,,,,
"24","85","Sx","1","2009","Live",12.8,,"Live - Forked leader",,,,,,,,,,
"24","85","Sx","1","2019","Live",15,,,,,,,,,,,,
"24","87","Bl","2","1994","Live",7.5,,,,,7,,,,,,,6
"24","87","Bl","2","1997","Live",9.2,,,,,7,,,,,,,6
"24","87","Bl","2","2009","Live",17.9,,"Live - Big Scar",,,7,,,,,,,6
"24","87","Bl","2","2019","Live",26.9,15,,,,7,,,,,,,6
"24","88","Bl",,"2019","Live",15.6,,"ADDED 2019",,,,,,,,,,
"24","89","Bl",,"2019","Live",21,12.6,"ADDED 2019",,,,,,,,,,
"24","90","Bl","3","1997","Live",7.9,,,,,,,,,,,,8
"24","90","Bl","3","2009","Live",18,,"Live",,,,,,,,,,8
"24","90","Bl","3","2019","Live",26.9,17,,,,,,,,,,,8
"24","91","Sx","4","1992","Live",21.4,13.6,"Natural",,,,3,,,,,,9
"24","91","Sx","4","1994","Live",23.5,15.2,"Wrong species in first measurement",,,,3,,,,,,9
"24","91","Sx","4","1997","Live",27.7,16.6,"tag at 1.1m",,,,3,,,,,,9
"24","91","Sx","4","2009","Live",39.5,,"Live - Tag missing, tag diameter taken at 1.1, assuming 1997's comments",,,,3,,,,,,9
"24","91","Sx","4","2019","Live",48,24.5,,,,,3,,,,,,9
"24","92","Bl","4","1992","Live",38.7,23.7,,,,,,,,,,,9
"24","92","Bl","4","1994","Live",40.6,25.7,,,,,,,,,,,9
"24","92","Bl","4","1997","Live",42.6,25.9,,,,,,,,,,,9
"24","92","Bl","4","2009","Live",48.9,,"Live",,,,,,,,,,9
"24","92","Bl","4","2019","Live",53.4,30.9,,,,,,,,,,,9
"24","93","Bl","4","1992","Live",35.5,24.2,,,,,,,,,,,9
"24","93","Bl","4","1994","Live",36.2,26.2,,,,,,,,,,,9
"24","93","Bl","4","1997","Live",37.5,26.6,,,,,,,,,,,9
"24","93","Bl","4","2009","Live",42.6,,"Live",,,,,,,,,,9
"24","93","Bl","4","2019","Live",46.1,33.2,,,,,,,,,,,9
"24","94","Bl","1","1992","Live",11.3,12.5,,,,,,,,,,,6
"24","94","Bl","1","1994","Live",14.3,13.5,,,,,,,,,,,6
"24","94","Bl","1","1997","Live",15.4,14.4,"tag at 1.1m",,,,,,,,,,6
"24","94","Bl","1","2009","Live",18.9,,"Live - Top broken at approx 20 m",,,,,,,,,,6
"24","94","Bl","1","2019","Live",19.6,10,,,,,,,,,,,6
"24","95","Sx","2","1997","Live",9.1,4.7,"tag at 1.1m",,,,3,,,,,,7
"24","95","Sx","2","2009","Live",18.1,,"Live - Surrounded by squirrel midden, DBH measured 20 cm above tag",,,,3,,,,,,7
"24","95","Sx","2","2019","Live",27.9,12.7,"some uncertainty, old faded paint",,,,3,,,,,,7
"24","New","Sx",,"2009","Live",7.8,,"New Ingress",,,,,,,,,,
"24","New","Bl",,"2009","Live",9.6,,"New Ingress",,,,,,,,,,
"24","New","Bl",,"2009","Live",8.5,,"New Ingress",,,,,,,,,,
"24","New","Bl",,"2009","Live",9,,"New Ingress",,,,,,,,,,
"24","New","Sx",,"2009","Live",11.5,,"New Ingress",,,,,,,,,,
"24","New","Sx",,"2009","Live",10.2,,"New Ingress",,,,,,,,,,
"24","New","Sx",,"2009","Live",11.7,,"New Ingress",,,,,,,,,,
"3","274","Bl","1","1992","Live",20.9,,"natural",,,,,,,,,,4
"3","274","Bl","1","1994","Live",21.2,,,,,,,,,,,,4
"3","274","Bl","1","1997","Live",21.7,,"DBH at 1.0m",,,,,,,,,,4
"3","274","Bl","1","2009","Live",23.1,,,,,,,,,,,,4
"3","274","Bl","1","2019","Live",23.9,15.5,,,,,,,,,,,4
"3","279","Sx","1","1992","Live",43.3,23.5,,,,,,,,,,,6
"3","279","Sx","1","1994","Live",43.3,27,,,,,,,,,,,6
"3","279","Sx","1","1997","Live",43.3,27.2,,,,,,,,,,,6
"3","279","Sx","1","2009","Live",43.5,,,,,,,,,,,,6
"3","279","Sx","1","2019","Dead",43.5,,"Grey, died 2019",,,,,,,,,,6
"3","280","Sx","1","1992","Live",25.6,19.7,,,,1,,,,,,,3
"3","280","Sx","1","1994","Live",25.6,20.6,,,,1,,,,,,,3
"3","280","Sx","1","1997","Dead",25.6,,"windthrown - dead",,,1,,,,,,,3
"3","281","Bl","1","1992","Live",24.4,,,,,,,,,,,,4
"3","281","Bl","1","1994","Live",24.5,,,,,,,,,,,,4
"3","281","Bl","1","1997","Live",24.6,,,,,,,,,,,,4
"3","281","Bl","1","2009","Live",25.6,,,,,,,,,,,,4
"3","281","Bl","1","2019","Live",26.5,24.3,,,,,,,,,,,4
"3","282","Bl","1","1992","Live",13.1,,,,,,,,,,,,3
"3","282","Bl","1","1994","Live",13.3,,,,,,,,,,,,3
"3","282","Bl","1","1997","Live",13.4,,"Dbh at 1.0m",,,,,,,,,,3
"3","282","Bl","1","2009","Live",14.5,,,,,,,,,,,,3
"3","282","Bl","1","2019","Live",15.1,14.3,,,,,,,,,,,3
"3","283","Bl","1","1992","Live",16.5,,,,,1,,,,,,,5
"3","283","Bl","1","1994","Live",17,,,,,1,,,,,,,5
"3","283","Bl","1","1997","Live",17.3,,,,,1,,,,,,,5
"3","283","Bl","1","2009","Live",18.5,,,,,1,,,,,,,5
"3","283","Bl","1","2019","Live",20,17.5,,,,1,,,,,,,5
"3","284","Bl","1","1992","Live",20.3,,,,,,3,,,,,,4
"3","284","Bl","1","1994","Live",20.6,,,,,,3,,,,,,4
"3","284","Bl","1","1997","Live",20.8,,,,,,3,,,,,,4
"3","284","Bl","1","2009","Dead",20.8,,"Top broken off - dead",,,,3,,,,,,4
"3","286","Bl","1","1992","Live",12.6,,,,,,,,,,,,3
"3","286","Bl","1","1994","Live",13,,,,,,,,,,,,3
"3","286","Bl","1","1997","Live",13.2,,,,,,,,,,,,3
"3","286","Bl","1","2009","Live",14.8,,,,,,,,,,,,3
"3","286","Bl","1","2019","Live",15.8,16.5,,,,,,,,,,,3
"3","287","Bl","1","2009","Live",7.9,,"Boll at DBH",,,,,,,,,,4
"3","287","Bl","1","2019","Live",8.2,6.9,,,,,,,,,,,4
"3","289","Bl","1","1992","Live",22.3,,,,,,,,,,,,5
"3","289","Bl","1","1994","Live",22.8,,,,,,,,,,,,5
"3","289","Bl","1","1997","Live",23.2,,,,,,,,,,,,5
"3","289","Bl","1","2009","Live",25,,,,,,,,,,,,5
"3","289","Bl","1","2019","Live",26.1,22.4,,,,,,,,,,,5
"3","291","Bl","2","1992","Live",17.2,,"natural",,,,,,,,,,4
"3","291","Bl","2","1994","Live",17.7,,,,,,,,,,,,4
"3","291","Bl","2","1997","Live",18.1,,"Dbh at 1.1m",,,,,,,,,,4
"3","291","Bl","2","2009","Live",19,,,,,,,,,,,,4
"3","291","Bl","2","2019","Live",20.1,18,,,,,,,,,,,4
"3","294","Bl","2","1992","Live",20.5,,,,,1,,1,,,,,4
"3","294","Bl","2","1994","Live",20.6,,"Scar is old",,,1,,1,,,,,4
"3","294","Bl","2","1997","Live",20.9,,"old catface",,,1,,1,,,,,4
"3","294","Bl","2","2009","Live",22,,,,,1,,1,,,,,4
