"","Plot","TreeID","Species","Sector","Year","Status","DBH","Height","Comments","Conk","BlindConk","Scar","Fork.Crook","Frost.Crack","Mistletoe","R.Branch","DBT","Crown.Class","L.Crown","heightVol","totalVol","merchVol"
"1531","3","452","Bl","3","2019","Dead",9.7,NA,"dead/ broken 2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7.70575905502528,0.0284023654225697,0.0257814071272302
"1532","3","453","Bl","3","1992","Live",8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5.99417209961857,0.0176155815797061,0.0157550535022625
"1533","3","453","Bl","3","1994","Live",9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6.99080164522498,0.0233346194828476,0.0210628720184541
"1534","3","453","Bl","3","1997","Live",9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7.53800672862501,0.0277638802372376,0.0251635960178986
"1535","3","453","Bl","3","2009","Live",11.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,9.82590231862193,0.0512859875407505,0.047154654417642
"1536","3","453","Bl","3","2019","Live",13.4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,12,0.0806291810637139,0.0749498214218402
"1537","3","454","Bl","3","1992","Live",9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7.24838439843341,0.0256743286167679,0.0232170797044592
"1538","3","454","Bl","3","1994","Live",9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7.6468222933564,0.0281779923527292,0.0255641924192746
"1539","3","454","Bl","3","1997","Live",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7.90845378206993,0.0308308590113703,0.0280180555984055
"1540","3","454","Bl","3","2009","Live",10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8.99607469443839,0.0411763708234721,0.0376856333966635
"1541","3","454","Bl","3","2019","Live",11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,9.63692479302726,0.0487203776450932,0.0447519325208567
"1542","3","455","Bl","3","1992","Live",7.7,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,6,4.6011896613509,0.0109700739868382,0.00965640204160339
"1543","3","455","Bl","3","1994","Live",7.7,NA,"Leaner",NA,NA,NA,3,NA,NA,NA,NA,NA,6,4.78454074966707,0.0114219352329425,0.0100812971101259
"1544","3","455","Bl","3","1997","Live",7.8,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,6,4.88664901274838,0.0119501415981381,0.0105600234400683
"1545","3","455","Bl","3","2009","Live",7.9,NA,"Leaning at 70 degrees",NA,NA,NA,3,NA,NA,NA,NA,NA,6,5.22455945061849,0.0131038904407387,0.0116299958698609
"1546","3","455","Bl","3","2019","Dead",7.9,NA,"Missing, was leaning in 2009",NA,NA,NA,3,NA,NA,NA,NA,NA,6,5.37704069891658,0.0134991428155959,0.0120045963288129
"1547","3","456","Bl","3","1992","Live",32.6,22.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,22.6,0.777167353221389,0.740720748368147
"1548","3","456","Bl","3","1994","Live",32.6,21.4,"Dying or dead top; tattered by adj. Sx",NA,NA,NA,NA,NA,NA,NA,NA,NA,6,21.4,0.734578070218723,0.697498034535005
"1549","3","456","Bl","3","1997","Live",33.2,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,21.2,0.751943677875545,0.713251404212794
"1550","3","456","Bl","3","2009","Live",35.1,NA,"Furrowed bark",NA,NA,NA,NA,NA,NA,NA,NA,NA,6,22.6977029109411,0.892540916572796,0.849617570224019
"1551","3","456","Bl","3","2019","Live",36.8,22.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,22.1,0.946011326371905,0.897967559282142
"1552","3","457","Sx","3","1992","Live",41,26.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,26.1,1.31666981989139,1.25007428191461
"1553","3","457","Sx","3","1994","Live",41.2,26.8,"Originally marked as Bl",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,26.8,1.36775155269193,1.30177660645018
"1554","3","457","Sx","3","1997","Live",41.4,26.3,"scarred by windthrow Bl",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,26.3,1.35126566389188,1.28349139739193
"1555","3","457","Sx","3","2009","Live",42.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,24.8560907458269,1.31390503150074,1.24028770826263
"1556","3","457","Sx","3","2019","Dead",41.7,NA,"grey dead 2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,24.251084388105,1.25139537544738,1.1788517422953
"1557","3","458","Bl","3","1992","Live",9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7.24838439843341,0.0256743286167679,0.0232170797044592
"1558","3","458","Bl","3","1994","Live",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8.024391498203,0.0312978662934677,0.0284710323530886
"1559","3","458","Bl","3","1997","Live",10.5,NA,"missing",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8.50184323787679,0.0362961236998728,0.0331158359827548
"1560","3","458","Bl","3","2009","Live",12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,10.3162005430371,0.0581826266923507,0.0536286272597088
"1561","3","459","Sx","3","1992","Live",34.9,25.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,25.8,0.972576388457512,0.927095070162083
"1562","3","459","Sx","3","1994","Live",34.9,24.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,24.7,0.926779106948409,0.879636885034585
"1563","3","459","Sx","3","1997","Live",35,25.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,25.1,0.948281921315863,0.901395954474025
"1564","3","459","Sx","3","2009","Live",35.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,22.6977029109411,0.852711659826173,0.802444851975047
"1565","3","459","Sx","3","2019","Dead",35.2,NA,"grey dead 2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,22.3286101266883,0.841676771863132,0.790703928800985
"1566","3","460","Bl","3","1992","Live",7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4.9243202009117,0.0123267517849393,0.0108956821174109
"1567","3","460","Bl","3","1994","Live",8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5.41231525563344,0.0142208347092373,0.0126454527892531
"1568","3","460","Bl","3","1997","Live",8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5.6423001651275,0.0155167171760029,0.0138303677975646
"1569","3","460","Bl","3","2009","Live",9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7.62950799757061,0.0281120874132067,0.025500412007417
"1570","3","460","Bl","3","2019","Dead",9.7,NA,"dead broken 2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7.70575905502528,0.0284023654225697,0.0257814071272302
"1571","3","461","Bl","3","1992","Live",9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6.70630509783242,0.0219157492606183,0.0197300347613059
"1572","3","461","Bl","3","1994","Live",9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7.38856509380321,0.0261874074722387,0.0237123723355702
"1573","3","461","Bl","3","1997","Live",9.9,NA,"missing",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7.78622088074016,0.0297909348274465,0.0270496334545322
"1574","3","461","Bl","3","2009","Live",11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9.31418702646487,0.0448348824001686,0.041109056256378
"1575","3","461","Bl","3","2019","Dead",12.6,NA,"dead broken 2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,10.6732916765131,0.0638941423214295,0.0589915625605955
"1576","3","463","Bl","3","1997","Live",7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4.57073329482574,0.0106398983703319,0.00936404449094694
"1577","3","463","Bl","3","2009","Live",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5.37193771857615,0.0137969934920131,0.0122654265191245
"1578","3","463","Bl","3","2019","Live",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6.85600072479116,0.0219765686887252,0.0198195472559955
"1579","3","466","Bl","4","1992","Live",11.7,NA,"natural",NA,NA,NA,3,NA,NA,NA,NA,NA,4,9.87321887579473,0.0515411249793045,0.0474049500940122
"1580","3","466","Bl","4","1994","Live",11.9,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,4,10.1806988113202,0.0548602664971448,0.0505466210244772
"1581","3","466","Bl","4","1997","Live",12.1,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,4,10.2267921885792,0.0568077686297231,0.0523389863294135
"1582","3","466","Bl","4","2009","Live",12.5,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,4,10.6008238790625,0.062536086898598,0.0577202328379382
"1583","3","466","Bl","4","2019","Dead",12.5,NA,"dead/down 2019",NA,NA,NA,3,NA,NA,NA,NA,NA,4,10.5828924738656,0.0624268187458152,0.0576126490359392
"1584","3","469","Bl","4","2009","Live",8.3,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,6,5.80326560916537,0.01597420460005,0.0142657973376427
"1585","3","469","Bl","4","2019","Live",10.2,6.2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,6,6.2,0.0248536254324943,0.0222007793381133
"1586","3","470","Bl","4","1992","Live",27.6,22.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,22.7,0.57729779463605,0.552319835426338
"1587","3","470","Bl","4","1994","Live",28.3,23.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,23.6,0.628874418623095,0.602964009719677
"1588","3","470","Bl","4","1997","Live",29.1,24.6,"canker on outside",NA,NA,NA,NA,NA,NA,NA,NA,NA,6,24.6,0.69044800141926,0.663510492309613
"1589","3","470","Bl","4","2009","Live",31.2,NA,"Furrowed bark",NA,NA,NA,NA,NA,NA,NA,NA,NA,6,21.3177076535014,0.675691164127179,0.642004594924811
"1590","3","470","Bl","4","2019","Live",33,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,27,0.954820123613778,0.921045147800369
"1591","3","474","Bl","4","2009","Live",8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6.08224111774162,0.0175077875191473,0.0156782616823287
"1592","3","474","Bl","4","2019","Live",10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8.92444606233896,0.0401610206893452,0.036743201882117
"1593","3","475","Bl","4","2009","Live",8,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,6,5.37193771857615,0.0137969934920131,0.0122654265191245
"1594","3","475","Bl","4","2019","Live",9,NA,"acute lean but still alive and green",NA,NA,NA,3,NA,NA,NA,NA,NA,6,6.85600072479116,0.0219765686887252,0.0198195472559955
"1595","3","480","Bl","4","1994","Live",8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,5.41231525563344,0.0142208347092373,0.0126454527892531
"1596","3","480","Bl","4","1997","Live",8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6.21473858851985,0.0186728774650816,0.0167383085452407
"1597","3","480","Bl","4","2009","Live",10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8.55802674756146,0.0365439250064698,0.03335708144106
"1598","3","480","Bl","4","2019","Live",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,10.1197653169916,0.0553545961830941,0.0509720017802563
"1599","3","485","Bl","4","1992","Live",14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,12.4019506905158,0.0938547869923891,0.0873231171192062
"1600","3","485","Bl","4","1994","Live",14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,12.5444700497966,0.0961766101483472,0.0895408292087932
"1601","3","485","Bl","4","1997","Live",14.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,12.5940425731656,0.100247593819015,0.0933159190203593
"1602","3","485","Bl","4","2009","Live",15.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,13.4196822886943,0.12340925663197,0.115190498908549
"1603","3","485","Bl","4","2019","Live",17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,14.4001834255876,0.157935286760332,0.147838251126847
"1604","3","487","Bl","4","1992","Live",10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8.02013985200571,0.0318501599956652,0.0289663298508275
"1605","3","487","Bl","4","1994","Live",10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8.51056742665533,0.035709651697428,0.0325896052651227
"1606","3","487","Bl","4","1997","Live",10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8.84445945238307,0.0397892486971015,0.0363804618218341
"1607","3","487","Bl","4","2009","Live",13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,11.5025315926022,0.0782261150822509,0.0724925787237428
"1608","3","487","Bl","4","2019","Live",16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,13.7326356047396,0.135162180005982,0.126263287342759
"1609","3","488","Bl","4","2009","Live",9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7.26142271629685,0.0252332538621937,0.0228261212123676
"1610","3","488","Bl","4","2019","Live",11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,10.0248271905364,0.0539928305333447,0.0496944586134261
"1611","3","530","Bl",NA,"2019","Live",9.2,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4,0.0213004248733386,0.0191099340618122
"1612","3","531","Bl",NA,"2019","Live",9.7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.0295233838422629,0.0268683615742825
"1613","3","532","Bl",NA,"2019","Live",9.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.93729851811734,0.0303882397240061,0.0276285867392918
"1614","3","533","Bl",NA,"2019","Live",11.3,9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,0.0454915910174615,0.0416990202132994
"1615","3","69","Bl","1","2019","Live",8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.20753623881443,0.0178804783762218,0.016034551393401
"1616","3","71","Bl","4","2019","Live",8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.60104527834822,0.0202891586437118,0.0182585896144283
"1617","4","501","Sx",NA,"2019","Live",9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.10535229860547,0.0211406953304052,0.0185099670460673
"1618","4","502","Sx",NA,"2019","Live",8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.20753623881443,0.0157861862854828,0.0136727362898514
"1619","4","503","Bl",NA,"2019","Live",7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.78755538724336,0.0108968421503111,0.00962357144226627
"1620","4","504","Bl",NA,"2019","Live",8.1,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,0.0136449458141278,0.0120999035670677
"1621","4","505","Bl",NA,"2019","Live",8.6,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,0.0155124247427983,0.013756701173681
"1622","4","506","Sx",NA,"2019","Live",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.51974748502203,0.0124280143415019,0.0106603995089959
"1623","4","507","Bl",NA,"2019","Live",9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.228002573228,0.0246310264304539,0.0222792557730452
"1624","4","508","Bl",NA,"2019","Live",10.7,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,0.0389206792859782,0.0355808816310343
"1625","4","509","Sx",NA,"2019","Live",9.9,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9,0.0233548478492788,0.020341519376168
"1626","4","510","Sx",NA,"2019","Live",8.9,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3,0.0205202156969441,0.0180339564718962
"1627","4","511","Bl",NA,"2019","Live",7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.78755538724336,0.0108968421503111,0.00962357144226627
"1628","4","512","Bl","4","2009","Live",9.5,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.38540713059274,0.026175845372097,0.0237012038549593
"1629","4","512","Bl","4","2019","Live",12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5828924738656,0.0624268187458152,0.0576126490359392
"1630","4","60","Bl","1","1994","Live",29.5,NA,"Bark Scar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.4343371828925,0.613876526896718,0.584178282430268
"1631","4","60","Bl","1","1997","Live",30.9,19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.9,0.618396429371111,0.584901528027241
"1632","4","60","Bl","1","2009","Live",35.7,NA,"Live - frost crack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.8962910179495,0.928713768008647,0.884267562744361
"1633","4","60","Bl","1","2019","Live",39.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.5496843070578,1.13277918254071,1.07854252060331
"1634","4","61","Bl","1","1994","Live",20,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,16.6165726945476,0.233261854502178,0.21989912576924
"1635","4","61","Bl","1","1997","Live",21.6,18.1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,18.1,0.292956838927056,0.277360098048321
"1636","4","61","Bl","1","2009","Live",26.3,NA,"Live",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,19.3159675625329,0.447701454179786,0.424015486679097
"1637","4","61","Bl","1","2019","Live",31.4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,21.0325733058701,0.674121742897443,0.639832707820777
"1638","4","62","Bl","2","1994","Live",15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3767219460117,0.116078377449083,0.10839657784947
"1639","4","62","Bl","2","1997","Live",16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9989185434509,0.137870394274105,0.128963978564615
"1640","4","62","Bl","2","2009","Live",21.6,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.0092904880919,0.27473912814209,0.258999176402747
"1641","4","62","Bl","2","2019","Live",26.5,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.4,0.431676694822269,0.407405528095802
"1642","4","63","Bl","2","1994","Live",17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9613312782826,0.16429685934478,0.154199319663209
"1643","4","63","Bl","2","1997","Live",18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.3903853929634,0.187097547309741,0.175736410553285
"1644","4","63","Bl","2","2009","Live",23.8,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.1456924013632,0.350190303712449,0.330929454799351
"1645","4","63","Bl","2","2019","Live",29,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.8,0.491211419699451,0.461658807461966
"1646","4","64","Bl","2","2009","Live",10.5,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.55802674756146,0.0365439250064698,0.03335708144106
"1647","4","64","Bl","2","2019","Live",17.3,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4,0.143593196663238,0.133779378867997
"1648","4","65","Bl","2","1994","Live",15.9,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0.100495971368483,0.0925250772646108
"1649","4","65","Bl","2","1997","Live",17,11.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7,0.12091965845324,0.111646819908559
"1650","4","65","Bl","2","2009","Live",21.6,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.0092904880919,0.27473912814209,0.258999176402747
"1651","4","65","Bl","2","2019","Live",27.6,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,0.454277979736118,0.427720874694735
"1652","4","66","Bl","2","1997","Live",8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6423001651275,0.0155167171760029,0.0138303677975646
"1653","4","66","Bl","2","2009","Live",10.8,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.88808851235901,0.0399920197293926,0.0365782787473421
"1654","4","66","Bl","2","2019","Live",13.5,9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,0.0628051171890927,0.0573544861325134
"1655","4","67","Bl","3","2009","Live",17.2,NA,"Just within plot with no tag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3404787821378,0.15240539755893,0.142672802186673
"1656","4","67","Bl","3","2019","Live",21.5,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5,0.231026126356559,0.215426104978793
"1657","4","68","Bl","2","1994","Live",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8505081710814,0.128961663609822,0.120619990395436
"1658","4","68","Bl","2","1997","Live",17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.6448440261282,0.159046880974046,0.149069885783332
"1659","4","68","Bl","2","2009","Live",22,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.2242766633004,0.287741821127525,0.271387530134948
"1660","4","68","Bl","2","2019","Live",25.3,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,0.343534587677031,0.321420272861216
"1661","4","69","Bl","3","1994","Live",12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9872204260682,0.0667867490992227,0.0617754240738018
"1662","4","69","Bl","3","1997","Live",13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6481046268337,0.080316495370731,0.0744828170905581
"1663","4","69","Bl","3","2009","Live",18.9,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4447809004909,0.195206296829001,0.183315046850872
"1664","4","69","Bl","3","2019","Live",24.7,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.7,0.343781666977483,0.322765837941266
"1665","4","70","Bl","3","1994","Live",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2844307739998,0.0562852797581148,0.0518867548136922
"1666","4","70","Bl","3","1997","Live",13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.913469437142,0.085524466246953,0.0793994967315491
"1667","4","70","Bl","3","2009","Live",22.1,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.2774124360806,0.291042030779363,0.274532366087622
"1668","4","70","Bl","3","2019","Live",28.5,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.8,0.475964559010843,0.447492645669009
"1669","4","71","Bl","4","2009","Live",12.7,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.786802669924,0.0655286713650419,0.0605348027184443
"1670","4","71","Bl","4","2019","Live",21.4,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4,0.211152608040619,0.195844797942633
"1671","4","72","Bl","4","2009","Live",7.6,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.77096405034957,0.0111217265239162,0.00981709511561131
"1672","4","72","Bl","4","2019","Live",11.4,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,0.0487935092444509,0.0448792612660582
"1673","4","73","Bl","4","1994","Live",8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.86312483426855,0.0164988156696929,0.0147410311744857
"1674","4","73","Bl","4","1997","Live",10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.02947041545439,0.0318884377281028,0.0290034685556176
"1675","4","73","Bl","4","2009","Live",14,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.928630106708,0.0867571369493452,0.0805388308205246
"1676","4","73","Bl","4","2019","Live",18,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7,0.145980658265197,0.135388289144646
"1677","4","74","Bl","2","1994","Live",10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6291893577348,0.036857869713455,0.0336628772647447
"1678","4","74","Bl","2","1997","Live",11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.71354846800179,0.0498977243190399,0.0458500956286412
"1679","4","74","Bl","2","2009","Live",15.5,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1211586797271,0.115131366875511,0.107354641130737
"1680","4","74","Bl","2","2019","Live",19.8,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.6,0.186233027936734,0.173190859925496
"1681","4","847","Bl","1","1994","Live",10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.09264136194551,0.0416330374018816,0.0381316679817883
"1682","4","847","Bl","1","1997","Live",11.5,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3,0.067958056758679,0.0638257767586235
"1683","4","847","Bl","1","2009","Live",14.2,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0948232168476,0.0902986172055964,0.0838815525569468
"1684","4","847","Bl","1","2019","Live",16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4542157447492,0.12657357588665,0.118134020167844
"1685","4","848","Bl","1","2009","Dead",17.8,NA,"Grey dead - 2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.7422238935524,0.166876071804124,0.15640482391544
"1686","4","849","Bl","1","1994","Live",8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.0208185810282805,0.0190231964556744
"1687","4","849","Bl","1","1997","Live",8.2,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,0.0228971821510479,0.0209822118347318
"1688","4","849","Bl","1","2009","Live",13,NA,"Missing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.0603501414254,0.0701535364237032,0.0648874726857775
"1689","4","849","Bl","1","2019","Live",17.1,12.5,"Found!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,0.130854003275346,0.121357028728158
"1690","4","850","Bl","1","1994","Live",20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.9226597818762,0.248584966274511,0.234518124598707
"1691","4","850","Bl","1","1997","Live",21.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.2745648899914,0.279166450749133,0.263454023674649
"1692","4","850","Bl","1","2009","Dead",21.6,NA,"Uprooted - grey dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.0092904880919,0.27473912814209,0.258999176402747
"1693","4","851","Bl","1","1994","Live",12.4,11.8,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,11.8,0.0688469413833768,0.0640275232427758
"1694","4","851","Bl","1","1997","Live",12.8,12,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,12,0.0742032495064,0.0690429070989321
